date,open,close,high,low,volume,volume.1
2022-05-19,15.942984497213384,15.9016278577913,16.077393575335158,15.632809701547751,52833.0,52833.0
2022-05-20,15.932645337357862,16.191124333745886,16.253159292879015,15.71552298039192,38398.0,38398.0
2022-05-23,16.23248097316797,16.604690727966727,16.759778125799542,15.994680296490989,30757.0,30757.0
2022-05-24,16.646047367388814,15.756879619814006,16.646047367388814,15.736201300102964,37493.0,37493.0
2022-05-25,15.756879619814006,15.963662816924424,16.087732735190677,15.725862140247443,26480.0,26480.0
2022-05-26,16.0980718950462,15.942984497213384,16.170446014034844,15.849932058513694,29819.0,29819.0
2022-05-27,16.03603693591307,16.149767694323803,16.335872571723183,16.00501945634651,24011.0,24011.0
2022-05-30,16.0980718950462,17.100970401031734,17.607589233952265,16.0980718950462,76025.0,76025.0
2022-05-31,17.34911023756424,17.183683679875905,17.34911023756424,16.821813084932668,44364.0,44364.0
2022-06-01,17.183683679875905,16.677064846955375,17.183683679875905,16.563334088544643,55633.0,55633.0
2022-06-02,16.7390998060885,16.728760646232978,16.83215224478819,16.44960333013391,25133.0,25133.0
2022-06-06,16.62536904767777,16.90452636377684,17.111309560887257,16.61502988782225,38770.0,38770.0
2022-06-07,16.790795605366103,16.759778125799542,16.92520468348788,16.5426557688336,34031.0,34031.0
2022-06-08,16.74943896594402,17.100970401031734,17.163005360164863,16.52197744912256,51524.0,51524.0
2022-06-09,17.100970401031734,16.95622216305444,17.338771077708717,16.759778125799542,37052.0,37052.0
2022-06-10,16.801134765221626,17.111309560887257,17.183683679875905,16.63570820753329,37278.0,37278.0
2022-06-13,16.945883003198922,17.99013814860654,18.14522554643936,16.9355438433434,96643.0,96643.0
2022-06-14,17.99013814860654,17.793694111351645,18.031494788028628,17.44216267626393,38620.0,38620.0
2022-06-15,17.835050750773725,17.679963352940913,17.917764029617892,17.597250074096742,42185.0,42185.0
2022-06-16,17.679963352940913,17.23537947915351,17.773015791640603,17.204361999586947,46170.0,46170.0
2022-06-17,17.15266620030934,17.214701159442466,17.504197635397055,17.03893544189861,33995.0,33995.0
2022-06-20,16.912178970285282,16.51292050791172,17.147639089120975,16.45149612908502,57830.0,57830.0
2022-06-21,16.533395300853954,15.827014944346882,16.574344886738423,15.714403583164597,81048.0,81048.0
2022-06-22,15.816777547875764,15.366332103146616,15.888439323173582,15.274195534906564,55970.0,55970.0
2022-06-23,15.437993878444436,15.69392879022236,15.714403583164597,15.345857310204382,35786.0,35786.0
2022-06-24,15.714403583164597,15.478943464328902,15.79630275493353,15.3560947066755,44473.0,44473.0
2022-06-27,15.530130446684488,15.509655653742255,15.69392879022236,15.437993878444436,37553.0,37553.0
2022-06-28,15.571080032568958,15.847489737289116,15.86796453023135,15.468706067857786,44701.0,44701.0
2022-06-29,15.939626305529169,15.4175190855022,15.949863702000286,15.38680689608885,42015.0,42015.0
2022-06-30,15.4175190855022,15.478943464328902,15.65297920433789,15.407281689031086,23221.0,23221.0
2022-07-01,15.499418257271138,15.519893050213373,15.745115772577948,15.458468671386669,25478.0,25478.0
2022-07-04,15.519893050213373,15.519893050213373,15.59155482551119,15.335619913733266,25119.0,25119.0
2022-07-05,15.55060523962672,15.540367843155606,15.65297920433789,15.345857310204382,35741.0,35741.0
2022-07-06,15.540367843155606,14.895411865475236,15.540367843155606,14.74185091840848,51681.0,51681.0
2022-07-07,14.895411865475236,15.192296363137627,15.202533759608745,14.895411865475236,21501.0,21501.0
2022-07-08,15.192296363137627,14.864699676061884,15.304907724319914,14.833987486648532,30542.0,30542.0
2022-07-11,14.782800504292949,14.557577781928376,14.854462279590766,14.3937794383905,33462.0,33462.0
2022-07-12,14.516628196043904,14.434729024274969,14.649714350168429,14.404016834861618,20207.0,20207.0
2022-07-13,14.434729024274969,14.537102988986138,14.608764764283958,14.383542041919386,15816.0,15816.0
2022-07-14,14.629239557226192,14.455203817217203,14.63947695369731,14.434729024274969,20631.0,20631.0
2022-07-15,14.455203817217203,14.05594535484364,14.455203817217203,14.025233165430288,31781.0,31781.0
2022-07-18,14.05594535484364,14.383542041919386,14.414254231332736,13.994520976016938,22142.0,22142.0
2022-07-19,14.373304645448266,14.680426539581775,14.823750090177416,14.342592456034916,25557.0,25557.0
2022-07-20,14.77256310782183,14.97731103724417,15.018260623128638,14.680426539581775,28128.0,28128.0
2022-07-21,15.018260623128638,14.854462279590766,15.161584173724275,14.844224883119647,24393.0,24393.0
2022-07-22,14.854462279590766,14.752088314879597,15.130871984310923,14.588289971341723,24529.0,24529.0
2022-07-25,14.833987486648532,14.46544121368832,14.854462279590766,14.424491627803851,16819.0,16819.0
2022-07-26,14.46544121368832,14.608764764283958,14.63947695369731,14.434729024274969,11642.0,11642.0
2022-07-27,14.63947695369731,14.721376125466248,14.74185091840848,14.49615340310167,17982.0,17982.0
2022-07-28,14.752088314879597,14.588289971341723,14.874937072533,14.56781517839949,26910.0,26910.0
2022-07-29,14.608764764283958,14.301642870150449,14.721376125466248,14.281168077208214,27457.0,27457.0
2022-08-01,14.475678610159438,14.383542041919386,14.475678610159438,14.18903150896816,20175.0,20175.0
2022-08-02,14.22998109485263,13.912621804248005,14.22998109485263,13.533838134816676,42401.0,42401.0
2022-08-03,13.8511974254213,13.974046183074703,14.46544121368832,13.8511974254213,33195.0,33195.0
2022-08-04,13.994520976016938,14.148081923083694,14.219743698381514,13.943333993661351,13495.0,13495.0
2022-08-05,14.08665754425699,14.424491627803851,14.46544121368832,13.95357139013247,24010.0,24010.0
2022-08-08,14.485916006630555,14.608764764283958,14.608764764283958,14.424491627803851,19799.0,19799.0
2022-08-09,14.59852736781284,14.516628196043904,14.67018914311066,14.434729024274969,21406.0,21406.0
2022-08-10,14.475678610159438,14.578052574870608,14.690663936052896,14.373304645448266,23160.0,23160.0
2022-08-11,14.721376125466248,15.018260623128638,15.325382517262147,14.557577781928376,55348.0,55348.0
2022-08-12,15.21277115607986,15.878201926702468,16.20579861377821,14.987548433715288,102114.0,102114.0
2022-08-15,15.72464097963571,15.571080032568958,15.857727133760232,15.458468671386669,48207.0,48207.0
2022-08-16,15.66321660080901,15.673453997280127,15.837252340818,15.509655653742255,30489.0,30489.0
2022-08-17,15.734878376106828,15.59155482551119,15.8986767196447,15.458468671386669,39425.0,39425.0
2022-08-18,15.530130446684488,15.345857310204382,15.530130446684488,15.223008552550978,36529.0,36529.0
2022-08-19,15.294670327848795,15.059210209013107,15.509655653742255,15.00802322665752,26849.0,26849.0
2022-08-22,15.028498019599756,15.4175190855022,15.48918086080002,14.844224883119647,29423.0,29423.0
2022-08-23,15.397044292559968,15.642741807866775,15.69392879022236,15.274195534906564,28482.0,28482.0
2022-08-24,15.65297920433789,15.28443293137768,15.714403583164597,15.14110938078204,36366.0,36366.0
2022-08-25,15.3560947066755,15.48918086080002,15.509655653742255,15.171821570195394,25638.0,25638.0
2022-08-26,15.499418257271138,15.192296363137627,15.66321660080901,15.161584173724275,33251.0,33251.0
2022-08-29,15.11039719136869,14.997785830186404,15.18205896666651,14.8135126937063,35719.0,35719.0
2022-08-30,15.089922398426458,14.844224883119647,15.28443293137768,14.721376125466248,36301.0,36301.0
2022-08-31,14.844224883119647,14.608764764283958,14.885174469004117,14.322117663092683,54791.0,54791.0
2022-09-01,14.659951746639544,14.56781517839949,14.833987486648532,14.49615340310167,22062.0,22062.0
2022-09-02,14.56781517839949,14.547340385457256,14.711138728995127,14.516628196043904,11798.0,11798.0
2022-09-05,14.506390799572788,15.018260623128638,15.069447605484225,14.475678610159438,28761.0,28761.0
2022-09-06,15.059210209013107,15.223008552550978,15.376569499617734,15.018260623128638,32019.0,32019.0
2022-09-07,15.18205896666651,14.77256310782183,15.25372074196433,14.74185091840848,36545.0,36545.0
2022-09-08,14.721376125466248,14.578052574870608,14.823750090177416,14.56781517839949,21959.0,21959.0
2022-09-09,14.578052574870608,14.731613521937364,14.803275297235182,14.547340385457256,12892.0,12892.0
2022-09-13,14.731613521937364,14.752088314879597,14.874937072533,14.731613521937364,13715.0,13715.0
2022-09-14,14.424491627803851,14.322117663092683,14.547340385457256,14.281168077208214,30403.0,30403.0
2022-09-15,14.352829852506034,14.004758372488055,14.434729024274969,13.881909614834653,31110.0,31110.0
2022-09-16,14.05594535484364,13.605499910114492,14.05594535484364,13.585025117172258,22036.0,22036.0
2022-09-19,13.605499910114492,13.359802394807684,13.697636478354546,13.288140619509866,28304.0,28304.0
2022-09-20,13.533838134816676,13.410989377163268,13.625974703056729,13.370039791278804,14036.0,14036.0
2022-09-21,13.359802394807684,13.451938963047738,13.554312927758907,13.247191033625397,13577.0,13577.0
2022-09-22,13.410989377163268,13.349564998336566,13.54407553128779,13.329090205394332,13222.0,13222.0
2022-09-23,13.349564998336566,13.257428430096514,13.462176359518857,13.10386748302976,16910.0,16910.0
2022-09-26,13.114104879500877,12.776270795954016,13.124342275971994,12.2848757653404,20515.0,20515.0
2022-09-27,12.776270795954016,12.950306535963003,13.011730914789707,12.776270795954016,19261.0,19261.0
2022-09-28,12.950306535963003,12.417961919464922,12.950306535963003,12.417961919464922,19456.0,19456.0
2022-09-29,12.499861091233855,12.520335884176092,12.919594346549651,12.489623694762738,23314.0,23314.0
2022-09-30,12.520335884176092,12.264400972398166,12.684134227713963,12.21321399004258,20285.0,20285.0
2022-10-10,12.377012333580453,12.131314818273644,12.540810677118325,12.069890439446942,15594.0,15594.0
2022-10-11,12.18250180062923,12.305350558282631,12.325825351224866,11.998228664149124,13818.0,13818.0
2022-10-12,12.264400972398166,12.673896831242846,12.69437162418508,12.14155221474476,15006.0,15006.0
2022-10-13,12.673896831242846,12.888882157136305,13.042443104203056,12.510098487704974,15160.0,15160.0
2022-10-14,12.888882157136305,13.021968311260824,13.10386748302976,12.858169967722953,20670.0,20670.0
2022-10-17,12.919594346549651,13.10386748302976,13.13457967244311,12.899119553607418,11943.0,11943.0
2022-10-18,13.175529258327575,13.247191033625397,13.431464170105505,13.073155293616407,18223.0,18223.0
2022-10-19,13.247191033625397,13.20624144774093,13.339327601865447,13.114104879500877,13266.0,13266.0
2022-10-20,13.114104879500877,13.032205707731942,13.23695363715428,12.796745588896249,16190.0,16190.0
2022-10-21,13.052680500674176,13.288140619509866,13.71811127129678,13.052680500674176,27476.0,27476.0
2022-10-24,13.288140619509866,12.909356950078536,13.44170156657662,12.806982985367366,18769.0,18769.0
2022-10-25,12.909356950078536,12.847932571251835,13.052680500674176,12.489623694762738,17252.0,17252.0
2022-10-26,12.847932571251835,13.421226773634386,13.44170156657662,12.837695174780716,32427.0,32427.0
2022-10-27,12.08012783591806,12.08012783591806,12.254163575927048,12.08012783591806,41141.0,41141.0
2022-10-28,11.05638818880636,10.872115052326253,11.2611361182287,10.872115052326253,93565.0,93565.0
2022-10-31,10.872115052326253,10.728791501730615,10.994963809979655,10.616180140548328,66919.0,66919.0
2022-11-01,10.769741087615085,11.59897020177556,11.660394580602263,10.769741087615085,71341.0,71341.0
2022-11-02,11.537545822948855,11.650157184131146,11.8037181311979,11.445409254708805,36718.0,36718.0
2022-11-03,11.527308426477742,12.028940853562474,12.151789611215875,11.476121444122157,38676.0,38676.0
2022-11-04,12.2848757653404,12.295113161811516,12.377012333580453,12.090365232389177,27697.0,27697.0
2022-11-07,12.346300144167104,12.551048073589442,12.847932571251835,12.31558795475375,39120.0,39120.0
2022-11-08,12.551048073589442,12.530573280647207,12.735321210069548,12.458911505349388,26667.0,26667.0
2022-11-09,12.62270984888726,12.346300144167104,12.673896831242846,12.2848757653404,26271.0,26271.0
2022-11-10,12.295113161811516,12.162027007686996,12.438436712407157,12.08012783591806,19665.0,19665.0
2022-11-11,12.387249730051568,12.202976593571464,12.571522866531676,12.172264404158112,21177.0,21177.0
2022-11-14,12.254163575927048,12.151789611215875,12.325825351224866,12.018703457091355,15369.0,15369.0
2022-11-15,12.31558795475375,12.356537540638218,12.458911505349388,11.998228664149124,25271.0,25271.0
2022-11-16,12.458911505349388,12.448674108878272,12.499861091233855,12.305350558282631,29474.0,29474.0
2022-11-17,12.356537540638218,12.2848757653404,12.469148901820503,12.202976593571464,13992.0,13992.0
2022-11-18,12.243926179455933,11.936804285322422,12.31558795475375,11.906092095909072,26146.0,26146.0
2022-11-21,12.039178250033592,12.131314818273644,12.162027007686996,11.824192924140135,21814.0,21814.0
2022-11-22,12.131314818273644,11.865142510024604,12.223451386513696,11.813955527669016,15373.0,15373.0
2022-11-23,11.865142510024604,11.844667717082368,11.998228664149124,11.742293752371198,15099.0,15099.0
2022-11-24,11.916329492380187,12.2848757653404,12.305350558282631,11.854905113553484,21995.0,21995.0
2022-11-25,12.336062747695983,11.97775387120689,12.336062747695983,11.97775387120689,17758.0,17758.0
2022-11-28,11.87537990649572,11.680869373544496,11.87537990649572,11.558020615891092,17687.0,17687.0
2022-11-29,11.721818959428964,11.957279078264657,11.97775387120689,11.67063197707338,14168.0,14168.0
2022-11-30,12.049415646504707,11.854905113553484,12.049415646504707,11.813955527669016,13507.0,13507.0
2022-12-01,12.008466060620242,12.069890439446942,12.110840025331411,11.936804285322422,16019.0,16019.0
2022-12-02,12.018703457091355,12.172264404158112,12.18250180062923,11.957279078264657,14933.0,14933.0
2022-12-05,12.192739197100346,12.243926179455933,12.366774937109335,12.059653042975825,24222.0,24222.0
2022-12-06,12.243926179455933,12.438436712407157,12.458911505349388,12.131314818273644,26669.0,26669.0
2022-12-07,12.387249730051568,12.325825351224866,12.458911505349388,12.254163575927048,18078.0,18078.0
2022-12-08,12.366774937109335,12.479386298291622,12.62270984888726,12.192739197100346,23593.0,23593.0
2022-12-09,12.479386298291622,12.448674108878272,12.612472452416144,12.407724522993805,14829.0,14829.0
2022-12-12,12.458911505349388,12.407724522993805,12.663659434771729,12.305350558282631,26462.0,26462.0
2022-12-13,12.397487126522686,12.202976593571464,12.428199315936038,12.18250180062923,12827.0,12827.0
2022-12-14,12.162027007686996,12.162027007686996,12.377012333580453,12.069890439446942,11028.0,11028.0
